kb,example_set,negatives,condition,k,n_folds,n_ok_folds,n_failed,n_nonconverged,n_timeout,n_maxq,n_zero_neg_folds,size_mean,size_std,desc_p_mean,desc_p_std,desc_r_mean,desc_r_std,desc_f1_mean,desc_f1_std,clause_p_mean,clause_p_std,clause_r_mean,clause_r_std,clause_f1_mean,clause_f1_std,sem_p_mean,sem_p_std,sem_r_mean,sem_r_std,sem_f1_mean,sem_f1_std,exact_equiv_mean,exact_equiv_std,accuracy_mean,accuracy_std,specificity_mean,specificity_std,tp_mean,tp_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,n_test_neg_mean,n_test_neg_std,n_mss_mean,n_mss_std,n_cover_mean,n_cover_std,n_support_mean,n_support_std,n_kb_mean,n_kb_std,n_uncoverable_mean,n_uncoverable_std,n_components_mean,n_components_std,largest_component_mean,largest_component_std,n_greedy_fallback_mean,n_greedy_fallback_std,stage1_ms_mean,stage1_ms_std,cover_ms_mean,cover_ms_std,reduce_ms_mean,reduce_ms_std,total_ms_mean,total_ms_std,preprocessing_ms_mean,preprocessing_ms_std,preprocessing_checks_mean,preprocessing_checks_std,oracle_queries_mean,oracle_queries_std,stage1_batch_checks_mean,stage1_batch_checks_std,checks_total_mean,checks_total_std,checks_gate_mean,checks_gate_std,checks_admpool_mean,checks_admpool_std,checks_cover_rej_mean,checks_cover_rej_std,checks_cover_qx_mean,checks_cover_qx_std,checks_redundancy_mean,checks_redundancy_std,memory_mb_mean,memory_mb_std
REAL-FM-4,2cov,raw,C∪S,5,3,3,0,0,0,0,0,1.6666666666666667,0.5773502691896257,1.0,0.0,0.0076103500761035,0.0026363025990393868,0.01509666803784451,0.005201139817051751,1.0,0.0,0.0077881619937694695,0.0026978984541571297,0.015446454206144128,0.00532097147315159,1.0,0.0,0.0077881619937694695,0.0026978984541571297,0.015446454206144128,0.00532097147315159,0,0.0,0.9444444444444444,0.0962250448649376,0.9444444444444444,0.0962250448649376,0.3333333333333333,0.5773502691896257,5.333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,5.666666666666667,0.5773502691896257,1678.6666666666667,345.83281124458586,1.6666666666666667,0.5773502691896257,0,0.0,1.6666666666666667,0.5773502691896257,0,0.0,1,0.0,1634.6666666666667,321.68359195540785,1,0.0,4803.790062452511,4138.6975180788795,5966.547457986356,684.8183970070743,0.993527666044732,0.4225353165319477,10771.331048104912,3662.5469757806495,0.0,0.0,0,0.0,0,0.0,1761,1513.8124058151986,20721,2005.2251743881534,1,0.0,1760,1513.8124058151986,18958.333333333332,3457.2258146284476,0,0.0,1.6666666666666667,0.5773502691896257,0.0,0.0
REAL-FM-4,2cov,n/a,QuAcq,,3,3,0,0,0,0,0,0.6666666666666666,0.5773502691896257,0.6666666666666666,0.5773502691896257,0.0030441400304414,0.0026363025990393868,0.006060606060606061,0.00524863881081478,0.6666666666666666,0.5773502691896257,0.003115264797507788,0.0026978984541571297,0.006201550387596898,0.005370700178508146,0.6666666666666666,0.5773502691896257,0.003115264797507788,0.0026978984541571297,0.006201550387596898,0.005370700178508146,0,0.0,0.9444444444444444,0.0962250448649376,0.9444444444444444,0.0962250448649376,0.3333333333333333,0.5773502691896257,5.333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,5.666666666666667,0.5773502691896257,0,0.0,0,0.0,0,0.0,0.6666666666666666,0.5773502691896257,0,0.0,0,0.0,0,0.0,0,0.0,5049.8389166314155,3952.892878380396,0.0,0.0,0.0,0.0,5049.8389166314155,3952.892878380396,0.0,0.0,0,0.0,19.333333333333332,15.88500340992514,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.289743423461914,0.10571884128613905
REAL-FM-4,2cov,n/a,QuAcq-active,,3,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REAL-FM-4,ff,n/a,A,,3,3,0,0,0,0,0,902.3333333333334,21.548395145191982,0.24168802135585135,0.005789211880835005,0.9954337899543378,0.0,0.3889188016088399,0.007491685640277359,0.374946227389059,0.009609419309311872,0.9953271028037384,0.0,0.5446527297381721,0.010173586895487448,0.38671318031646673,0.009925531221797958,0.9976635514018691,0.0,0.5573272768323381,0.01033336782983849,0,0.0,0.6988795518207284,0.01985636817753196,1.0,0.0,21.666666666666668,0.5773502691896257,2.3333333333333335,0.5773502691896257,0,0.0,10.333333333333334,0.5773502691896257,2.3333333333333335,0.5773502691896257,902.3333333333334,21.548395145191982,0,0.0,0,0.0,902.3333333333334,21.548395145191982,0,0.0,0,0.0,0,0.0,0,0.0,326107.8460937133,7627.2456262686455,0.0,0.0,0.0,0.0,326107.8460937133,7627.2456262686455,0.0,0.0,0,0.0,0,0.0,3356,32.046840717924134,3356,32.046840717924134,1,0.0,3355,32.046840717924134,0,0.0,0,0.0,0,0.0,0.0,0.0
REAL-FM-4,ff,reduced,C,,3,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309523809523809,0.10309826235529033,0.008566978193146417,0.0013489492270785646,0.01689016602809706,0.0025991822463517617,0.6309523809523809,0.10309826235529033,0.008566978193146417,0.0013489492270785646,0.01689016602809706,0.0025991822463517617,0,0.0,0.9803921568627451,0.03396178054056623,0.8333333333333334,0.28867513459481287,31.666666666666668,0.5773502691896257,2,1.0,0.3333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,2.3333333333333335,0.5773502691896257,902.3333333333334,21.548395145191982,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,711.3333333333334,25.794056162870806,1,0.0,326107.8460937133,7627.2456262686455,2010.4717916692607,223.0086924484916,0.0,0.0,328118.31788538257,7411.232969229677,524.4588883554874,77.1759948733319,75.33333333333333,6.110100926607787,0,0.0,3356,32.046840717924134,7560,472.1684021617711,1,0.0,3355,32.046840717924134,4204,447.4460861377603,0,0.0,0,0.0,0.0,0.0
REAL-FM-4,ff,reduced,C∪S,1,3,3,0,0,0,0,0,221.66666666666666,4.041451884327381,0.6440572196620583,0.04004811474241844,0.6514459665144596,0.029709621455012408,0.6476933059967831,0.03479271928924679,0.7497971107946658,0.03738277171014604,0.721183800623053,0.03388521794050945,0.7340673769316332,0.003724471656808392,0.7649517406661042,0.0381959856149898,0.7679127725856698,0.03420590538317408,0.7653028453028452,0.005839880864160096,0,0.0,0.8050420168067227,0.0758027910510873,1.0,0.0,25.333333333333332,2.516611478423583,2.3333333333333335,0.5773502691896257,0,0.0,6.666666666666667,2.516611478423583,2.3333333333333335,0.5773502691896257,902.3333333333334,21.548395145191982,1,0.0,661.3333333333334,46.52239604033022,221.66666666666666,4.041451884327381,0,0.0,1,0.0,711.3333333333334,25.794056162870806,1,0.0,326107.8460937133,7627.2456262686455,2010.4717916692607,223.0086924484916,291.87259731891874,17.62699348547726,328410.19048270147,7406.045889627228,524.4588883554874,77.1759948733319,75.33333333333333,6.110100926607787,0,0.0,3356,32.046840717924134,8222.333333333334,511.6545058272558,1,0.0,3355,32.046840717924134,4204,447.4460861377603,0,0.0,662.3333333333334,46.52239604033022,0.0,0.0
REAL-FM-4,ff,reduced,C∪S,2,3,3,0,0,0,0,0,157,9.539392014169456,0.6787820754886623,0.0395503193686173,0.4855403348554033,0.009505324198475492,0.5657861419748729,0.01519995921602677,0.7999658447928577,0.02835942243583515,0.4867601246105919,0.0035689841861026674,0.6050943911688575,0.006960613078240541,0.8233563653057948,0.025785424157997935,0.5280373831775701,0.002336448598130869,0.6433237147651292,0.007739801494619754,0,0.0,0.8733893557422969,0.06866288458141384,1.0,0.0,27.666666666666668,2.309401076758503,2.3333333333333335,0.5773502691896257,0,0.0,4.333333333333333,2.309401076758503,2.3333333333333335,0.5773502691896257,902.3333333333334,21.548395145191982,1,0.0,399,12.0,157,9.539392014169456,0,0.0,1,0.0,711.3333333333334,25.794056162870806,1,0.0,326107.8460937133,7627.2456262686455,2010.4717916692607,223.0086924484916,189.73063867694387,10.63534192091922,328308.04852405953,7407.8845606707755,524.4588883554874,77.1759948733319,75.33333333333333,6.110100926607787,0,0.0,3356,32.046840717924134,7960,462.4099912415388,1,0.0,3355,32.046840717924134,4204,447.4460861377603,0,0.0,400,12.0,0.0,0.0
REAL-FM-4,ff,reduced,C∪S,3,3,3,0,0,0,0,0,118.33333333333333,4.163331998932265,0.7575791633055684,0.008630275076059414,0.4094368340943683,0.01845411819327571,0.5314798556604419,0.017432375927825615,0.857437480849459,0.005772303269523744,0.4073208722741433,0.009727411212458565,0.5522237574633162,0.00853402030404266,0.8806618819776715,0.00518141907419916,0.4423676012461059,0.01053563026360488,0.5888565591809208,0.009108714246936996,0,0.0,0.8927170868347338,0.06190222690222585,1.0,0.0,28.333333333333332,2.0816659994661326,2.3333333333333335,0.5773502691896257,0,0.0,3.6666666666666665,2.0816659994661326,2.3333333333333335,0.5773502691896257,902.3333333333334,21.548395145191982,1,0.0,307.3333333333333,11.060440015358038,118.33333333333333,4.163331998932265,0,0.0,1,0.0,711.3333333333334,25.794056162870806,1,0.0,326107.8460937133,7627.2456262686455,2010.4717916692607,223.0086924484916,146.67343064987412,7.771352836553885,328264.9913160324,7407.29369207148,524.4588883554874,77.1759948733319,75.33333333333333,6.110100926607787,0,0.0,3356,32.046840717924134,7868.333333333333,472.4577582528763,1,0.0,3355,32.046840717924134,4204,447.4460861377603,0,0.0,308.3333333333333,11.060440015358038,0.0,0.0
REAL-FM-4,ff,reduced,C∪S,5,3,3,0,0,0,0,0,94.66666666666667,1.5275252316519468,0.7992973023957743,0.009931406376824112,0.3455098934550989,0.006975001057771445,0.48244817225708936,0.008043833164672342,0.8836739787594489,0.006184485158316705,0.34345794392523366,0.010184343326029618,0.49462283167248666,0.011557950039518506,0.9050219055112918,0.008380970295310465,0.37149532710280375,0.010184343326029618,0.5267394012128486,0.011672985313245008,0,0.0,0.9414565826330532,0.02983291906682195,1.0,0.0,30,1.0,2.3333333333333335,0.5773502691896257,0,0.0,2,1.0,2.3333333333333335,0.5773502691896257,902.3333333333334,21.548395145191982,1,0.0,251.33333333333334,5.033222956847166,94.66666666666667,1.5275252316519468,0,0.0,1,0.0,711.3333333333334,25.794056162870806,1,0.0,326107.8460937133,7627.2456262686455,2010.4717916692607,223.0086924484916,115.48170866444707,5.871550966606688,328233.799594047,7408.295977355162,524.4588883554874,77.1759948733319,75.33333333333333,6.110100926607787,0,0.0,3356,32.046840717924134,7812.333333333333,476.5945166840816,1,0.0,3355,32.046840717924134,4204,447.4460861377603,0,0.0,252.33333333333334,5.033222956847166,0.0,0.0
REAL-FM-4,ff,raw,C,,3,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6309523809523809,0.10309826235529033,0.008566978193146417,0.0013489492270785646,0.01689016602809706,0.0025991822463517617,0.6309523809523809,0.10309826235529033,0.008566978193146417,0.0013489492270785646,0.01689016602809706,0.0025991822463517617,0,0.0,0.9803921568627451,0.03396178054056623,0.8333333333333334,0.28867513459481287,31.666666666666668,0.5773502691896257,2,1.0,0.3333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,2.3333333333333335,0.5773502691896257,902.3333333333334,21.548395145191982,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,711.3333333333334,25.794056162870806,1,0.0,324818.9032127654,4884.6750985025055,1955.1455833328266,214.62339801921505,0.0,0.0,326774.0487960982,4746.940582935283,0.0,0.0,0,0.0,0,0.0,3356,32.046840717924134,7560,472.1684021617711,1,0.0,3355,32.046840717924134,4204,447.4460861377603,0,0.0,0,0.0,0.0,0.0
REAL-FM-4,ff,raw,C∪S,1,3,3,0,0,0,0,0,221.66666666666666,4.041451884327381,0.6440572196620583,0.04004811474241844,0.6514459665144596,0.029709621455012408,0.6476933059967831,0.03479271928924679,0.7497971107946658,0.03738277171014604,0.721183800623053,0.03388521794050945,0.7340673769316332,0.003724471656808392,0.7649517406661042,0.0381959856149898,0.7679127725856698,0.03420590538317408,0.7653028453028452,0.005839880864160096,0,0.0,0.8050420168067227,0.0758027910510873,1.0,0.0,25.333333333333332,2.516611478423583,2.3333333333333335,0.5773502691896257,0,0.0,6.666666666666667,2.516611478423583,2.3333333333333335,0.5773502691896257,902.3333333333334,21.548395145191982,1,0.0,661.3333333333334,46.52239604033022,221.66666666666666,4.041451884327381,0,0.0,1,0.0,711.3333333333334,25.794056162870806,1,0.0,324818.9032127654,4884.6750985025055,1955.1455833328266,214.62339801921505,289.25608333277825,18.399926718520753,327063.304879431,4728.602917795738,0.0,0.0,0,0.0,0,0.0,3356,32.046840717924134,8222.333333333334,511.6545058272558,1,0.0,3355,32.046840717924134,4204,447.4460861377603,0,0.0,662.3333333333334,46.52239604033022,0.0,0.0
REAL-FM-4,ff,raw,C∪S,2,3,3,0,0,0,0,0,157,9.539392014169456,0.6787820754886623,0.0395503193686173,0.4855403348554033,0.009505324198475492,0.5657861419748729,0.01519995921602677,0.7999658447928577,0.02835942243583515,0.4867601246105919,0.0035689841861026674,0.6050943911688575,0.006960613078240541,0.8233563653057948,0.025785424157997935,0.5280373831775701,0.002336448598130869,0.6433237147651292,0.007739801494619754,0,0.0,0.8733893557422969,0.06866288458141384,1.0,0.0,27.666666666666668,2.309401076758503,2.3333333333333335,0.5773502691896257,0,0.0,4.333333333333333,2.309401076758503,2.3333333333333335,0.5773502691896257,902.3333333333334,21.548395145191982,1,0.0,399,12.0,157,9.539392014169456,0,0.0,1,0.0,711.3333333333334,25.794056162870806,1,0.0,324818.9032127654,4884.6750985025055,1955.1455833328266,214.62339801921505,185.58187499487153,6.407626959553472,326959.63067109307,4753.221394577456,0.0,0.0,0,0.0,0,0.0,3356,32.046840717924134,7960,462.4099912415388,1,0.0,3355,32.046840717924134,4204,447.4460861377603,0,0.0,400,12.0,0.0,0.0
